0.048,-0.000298,0.015199
0.0485,-0.001192,0.014901
0.049,0,0.010133
0.0495,0.000298,0.012815
0.05,-0.000894,0.008643
0.0505,0.00298,0.005662
0.051,0.007749,0.00447
0.0515,0.006258,0.009835
0.052,0.004768,0.006258
0.0525,0.003278,0.006557
0.053,0.002682,0.007153
0.0535,0.003874,0.004172
0.054,0.00596,0.007749
0.0545,0.007153,0.006258
0.055,0.005066,0.008047
0.0555,-0.003874,0.010431
0.056,0,0.011921
0.0565,0.003278,0.008345
0.057,0.005066,0.008345
0.0575,0.006855,0.008345
0.058,0.003874,0.004768
0.0585,0.003278,0.00149
0.059,0.005662,0.001788
0.0595,0.007451,0.002384
0.06,0.008047,-0.000894
0.0605,0.00447,0.000298
0.061,0.003576,0.001192
0.0615,0.002682,0.004768
0.062,0.00447,0.007153
0.0625,0.007749,0.007451
0.063,0.005662,0.001788
0.0635,0.009239,0.002682
0.064,0.011027,0.003576
0.0645,0.008941,0
0.065,0.004768,0.001788
0.0655,0.005066,0.006258
0.066,-0.001192,0.003576
0.0665,0.00298,0.004172
0.067,0.000894,0.00447
0.0675,0.003576,0.002682
0.068,0.00596,0.001788
0.0685,0.006557,-0.00298
0.069,0.004172,0.002682
0.0695,0.00149,-0.002086
0.07,0.000298,0.004172
0.0705,0.002682,0.005364
0.071,0.000894,0.001192
0.0715,0.000298,0.000298
0.072,0.006258,0.000894
0.0725,0.005066,0.003278
0.073,0,0.007451
0.0735,0.00596,0.005066
0.074,0.008047,-0.000298
0.0745,0.004172,0.002384
0.075,0.000298,0.004768
0.0755,0.001192,0.011325
0.076,0.002384,0.008941
0.0765,0.003874,0.005364
0.077,0.003576,0.005066
0.0775,0.004768,0.008941
0.078,0.00447,0.006258
0.0785,0.002682,0.005364
0.079,0.004172,0.011325
0.0795,0.007153,0.005662
0.08,0.002682,0.006557
0.0805,0.005364,0.002682
0.081,0.003874,0.002682
0.0815,0.005364,0.009239
0.082,0.005662,0.008643
0.0825,0.00596,0.004172
0.083,0.00149,0.00447
0.0835,0.003576,0.007153
0.084,0.006258,0.008047
0.0845,0.008047,0.00447
0.085,0.005662,0.010431
0.0855,0.007153,0.006855
0.086,0.007749,0.00447
0.0865,0.009239,0.003576
0.087,0.003874,0.003874
0.0875,0.005662,0.004768
0.088,0.004172,0.010431
0.0885,0.004172,0.005066
0.089,0.000596,0.009239
0.0895,0.005066,0.003874
0.09,0.003278,0
0.0905,0.00447,0.000298
0.091,0.002682,0.007749
0.0915,0.00447,0.011027
0.092,0.006855,0.005066
0.0925,0.009239,0.001788
0.093,0.009835,-0.001788
0.0935,0.007451,0.00447
0.094,0.00596,0.000596
0.0945,0.007451,-0.002086
0.095,0.005364,0.002086
0.0955,0.007153,0.00447
0.096,0.00149,0.004172
0.0965,0.00447,0.003278
0.097,0.00447,0.002682
0.0975,0.007749,0.002384
0.098,0.005364,0.00298
0.0985,0.007451,0.005364
0.099,0.007153,0.002384
0.0995,0.00596,0.001192
0.1,0.005662,0.002682
0.1005,0.005066,0.002682
0.101,0.008941,0.001192
0.1015,0.006258,0.00149
0.102,0.005662,0
0.1025,0.007451,0.00447
0.103,0.004172,0.00298
0.1035,0.008345,0.002682
0.104,0.007749,-0.00149
0.1045,0.003874,-0.002086
0.105,0.006258,0.004768
0.1055,0.003278,0.010729
0.106,0.006557,0.008047
0.1065,0.003874,0.00596
0.107,0.003278,0.005364
0.1075,0.008643,0.009835
0.108,0.007451,0.005066
0.1085,0.008643,0.001192
0.109,0.007451,0.000298
0.1095,0.005066,0.003576
0.11,0.008345,0.004172
0.1105,0.008941,0.005662
0.111,0.00596,0.000298
0.1115,0.009239,0.006557
0.112,0.000596,0.007451
0.1125,0.003576,0.002682
0.113,0.006557,0.004768
0.1135,0.009239,0.010133
0.114,0.006855,0.008643
0.1145,0.006258,0.006258
0.115,0.007451,0.003278
0.1155,0.007749,0.004172
0.116,0.005066,0.002384
0.1165,0.00596,0.001192
0.117,0.005662,0
0.1175,0.007153,0.002384
0.118,0.008941,0.000894
0.1185,0.009537,0.00596
0.119,0.005066,0.002086
0.1195,0.006557,0.006557
0.12,0.003874,0.006258
0.1205,0.005364,0.004768
0.121,0.007153,0.004172
0.1215,0.00447,0.000894
0.122,0.00596,0.008345
0.1225,0.002682,0.009239
0.123,0.004768,0.00149
0.1235,0.006258,0.001192
0.124,0.007749,-0.000894
0.1245,0.009537,-0.003576
0.125,0.009537,-0.005066
0.1255,0.010133,-0.001192
0.126,0.003278,-0.000596
0.1265,0.000596,0.001192
0.127,-0.002384,0.002682
0.1275,0.00298,0.005066
0.128,0.001788,0.004172
0.1285,0.004172,0.005364
0.129,0.003874,0.00447
0.1295,0.003576,0.005066
0.13,0.002384,0.005662
0.1305,0.007153,0.007153
0.131,0.004768,0.006258
0.1315,0.001788,0.006557
0.132,0.00596,0.004768
0.1325,0.008047,0.008345
0.133,0.005066,0.005364
0.1335,0.008941,0.002682
0.134,0.012219,0.002682
0.1345,0.013113,0.002086
0.135,0.011027,0.001788
0.1355,0.010729,0.005662
0.136,0.006855,0.007451
0.1365,0.007451,0.005364
0.137,0.009537,0.002384
0.1375,0.00596,0.00447
0.138,0.001788,0.009239
0.1385,0,0.011027
0.139,0.000894,0.011027
0.1395,0.006258,0.006258
0.14,0.007153,0.006258
0.1405,0.00447,0.002086
0.141,0.00149,0.007153
0.1415,0.004172,0.009239
0.142,0.005066,0.006855
0.1425,0.002384,0.010729
0.143,0.002682,0.008941
0.1435,0.000596,0.007153
0.144,0.002384,0.007749
0.1445,0.004768,0.00596
0.145,0.00298,0.008047
0.1455,-0.001788,0.005662
0.146,0.00298,0.007749
0.1465,0.005364,0.006855
0.147,0.00149,0.006557
0.1475,0.003874,0.008643
0.148,0.006557,0.007451
0.1485,0.007451,0.00298
0.149,0.007153,0.00149
0.1495,0.005662,0.004768
0.15,0.006557,0.00149
0.1505,0.004172,0.005066
0.151,0.005662,0.00298
0.1515,0.005662,0.000596
0.152,0.006855,0.00298
0.1525,0.006557,0.007153
0.153,0.005662,0.008941
0.1535,0.006258,0.005662
0.154,0.002682,0.004172
0.1545,0.004768,0.005364
0.155,0,0.008345
0.1555,0.000596,0.006557
0.156,0.002086,0.00596
0.1565,-0.000596,0.00447
0.157,0.005662,0.000298
0.1575,0.00596,0.00298
0.158,0.003874,0.00447
0.1585,0.003874,0.003278
0.159,0.008047,0.002086
0.1595,0.011027,0.002086
0.16,0.013113,0.002682
0.1605,0.011027,-0.000298
0.161,0.007451,0.00298
0.1615,0.005364,0.005066
0.162,0.004768,0.001788
0.1625,0.003278,0.005066
0.163,-0.002384,0.004768
0.1635,-0.001788,0.004172
0.164,0.001788,0.002682
0.1645,0.004172,0.000894
0.165,0.00447,0.005662
0.1655,0.003278,0.00298
0.166,0.002086,0.005364
0.1665,0.002086,0.006855
0.167,0.004172,0.007153
0.1675,0.00447,0.003874
0.168,-0.000298,0.005066
0.1685,-0.000298,0.007749
0.169,-0.002682,0.010133
0.1695,-0.00149,0.007153
0.17,-0.00149,0.00596
0.1705,0.002086,0.009239
0.171,0.001788,0.007153
0.1715,0.00447,0.00596
0.172,0.008047,0.006557
0.1725,0.004768,0.011027
0.173,0.004768,0.003278
0.1735,0.001788,0.000298
0.174,0.003874,0.003874
0.1745,0.00298,0.004172
0.175,0.005066,0.003278
0.1755,0.007451,0.004172
0.176,0.008047,0.002086
0.1765,0.00596,0.001788
0.177,0.00596,0.002086
0.1775,0.006557,0.003874
0.178,0.007153,-0.002384
0.1785,0.008643,-0.001192
0.179,0.006855,-0.00149
0.1795,0.000894,0.00298
0.18,-0.002384,0.005066
0.1805,0.00149,0.004768
0.181,0.002086,0.005066
0.1815,0.003576,0.00596
0.182,0.001788,0.004172
0.1825,0.00447,0.000298
0.183,0.003576,0.004768
0.1835,0.004768,-0.000298
0.184,0.002384,0.003576
0.1845,0.004172,0.003576
0.185,0,0.003278
0.1855,0.002086,0.001192
0.186,0.001788,0.00149
0.1865,0.002384,0.004172
0.187,0.001788,0.003278
0.1875,-0.003576,-0.00149
0.188,0.003576,0.002086
0.1885,0.00596,0.000894
0.189,0.005364,0.002682
0.1895,0.00447,0.00298
0.19,0.00298,0.003278
0.1905,0.003576,0.003874
0.191,0.002086,0.005662
0.1915,0.002384,0.003278
0.192,0.00298,0.003576
0.1925,0.007451,0.00298
0.193,0.003874,0.00149
0.1935,0.00447,0.002384
0.194,0.005364,0.007749
0.1945,0.006258,0.007153
0.195,0.008643,0.002086
0.1955,0.009239,0.002086
0.196,0.005066,0.002086
0.1965,0.001788,0.003874
0.197,0.008047,0.004172
0.1975,0.008047,0.00298
0.198,0.004172,0.005662
0.1985,0.004172,0.008345
0.199,0.00447,0.008941
0.1995,0.003278,0.008345
0.2,0.002086,0.007749
0.2005,0.005066,0.010431
0.201,0.007451,0.008345
0.2015,0.008941,0.003874
0.202,0.009537,0.007749
0.2025,0.011325,0.003576
0.203,0.010431,0.001788
0.2035,0.004172,0.00149
0.204,0.006258,0.004768
0.2045,0.006855,0.002086
0.205,0.007749,0.001192
0.2055,0.005066,0.000596
0.206,0.003576,0.001788
0.2065,0.005066,0.005364
0.207,0.007153,0.001192
0.2075,0.010431,0.00149
0.208,0.005662,0.00298
0.2085,0.005066,0.003874
0.209,0.001788,0.003278
0.2095,0.009537,0.007451
0.21,0.007451,0.005364
0.2105,0.006557,0.00447
0.211,0.005364,0.001192
0.2115,0.008941,0.005364
0.212,0.003576,0.005066
0.2125,-0.002384,0.005662
0.213,0.003278,0.008643
0.2135,0.006258,0.004172
0.214,0.004768,0.008345
0.2145,0.00447,0.00447
0.215,0.002682,0.003278
0.2155,0.003278,0.003874
0.216,0.006258,0.005066
0.2165,0.005066,0.006258
0.217,0.00447,0.003874
0.2175,0.007451,0.00298
0.218,0.005662,0.00447
0.2185,0.00447,0.007451
0.219,0.007451,0.009835
0.2195,0.006258,0.009537
0.22,0.004768,0.010133
0.2205,0.002682,0.006855
0.221,0.004768,0.006258
0.2215,0.007451,0.006855
0.222,0.007749,0.007451
0.2225,0.005662,0.00596
0.223,0.006855,0.009239
0.2235,0.00596,0.005364
0.224,0.00596,0.008643
0.2245,0.003874,0.008345
0.225,0.00447,0.009239
0.2255,0.006557,0.007451
0.226,0.00149,0.007153
0.2265,0.003278,0.010133
0.227,0.004172,0.008345
0.2275,0.007153,0.005364
0.228,0.005662,0.004172
0.2285,0.003874,0.004768
0.229,0.007749,0.00596
0.2295,0.005662,0.004768
0.23,0.004172,0.005066
0.2305,0.005662,0.003874
0.231,0.005662,0.003576
0.2315,0.008643,0.00447
0.232,0.009835,0.000596
0.2325,0.009537,0.002682
0.233,0.007451,0.002086
0.2335,0.011325,0.003278
0.234,0.007153,0.006855
0.2345,0.000596,0.005364
0.235,0.003278,0.006258
0.2355,0.00596,0.007749
0.236,0.000894,0.007749
0.2365,0.005066,0.003576
0.237,0.009835,0.00447
0.2375,0.009537,0.003576
0.238,0.002682,0.005662
0.2385,0.002086,0.007153
0.239,0.003278,0.007153
0.2395,0.003874,0.006855
0.24,0.008345,0.004768
0.2405,0.009239,0.005364
0.241,0.004768,0.00149
0.2415,0.003278,0.000894
0.242,0.00596,0.00298
0.2425,0.003874,0.005662
0.243,0.002682,0.005364
0.2435,-0.000894,0.008643
0.244,0.003576,0.008345
0.2445,0.002384,0.005066
0.245,0.004172,0.004172
0.2455,0.003874,0.005066
0.246,0.003576,0.008345
0.2465,0.003278,0.002682
0.247,0.007153,0.003278
0.2475,0.00447,0.006557
0.248,0.003576,0.000596
0.2485,0.004768,0.003576
0.249,0.002086,0.008345
0.2495,0.003278,0.007153
0.25,0.003278,0.013411
0.2505,-0.001788,0.010729
0.251,-0.004172,0.012517
0.2515,0.000298,0.014007
0.252,0.003576,0.011027
0.2525,0.008047,0.011623
0.253,-0.000894,0.007749
0.2535,-0.001788,0.002682
0.254,0.001788,0.003874
0.2545,0.003278,0.008047
0.255,0.003874,0.002682
0.2555,0.002682,0.00298
0.256,0.004768,0.003278
0.2565,0.006557,0.003874
0.257,0.005662,0.006557
0.2575,0.006258,0.010431
0.258,0.006855,0.009239
0.2585,0.008643,0.009537
0.259,0.006258,0.00447
0.2595,0.007153,0.005364
0.26,0.009537,0.005662
0.2605,0.006855,0.004768
0.261,0.006258,0.00298
0.2615,0.005662,0.000894
0.262,0.004768,0.001788
0.2625,0.004768,0.00447
0.263,0.001788,0.008047
0.2635,0,0.003874
0.264,0.003576,0.006258
0.2645,0.004768,0.007749
0.265,0.004768,0.002086
0.2655,0.002384,0.007749
0.266,0.001192,0.005066
0.2665,-0.000298,0.00447
0.267,0.002384,0.002086
0.2675,0.001192,0.003576
0.268,0.002682,0
0.2685,0.002384,-0.002682
0.269,0.002384,0.003278
0.2695,0.005662,0.000298
0.27,0.003874,0.00149
0.2705,0.006557,0.006855
0.271,0.008941,0.003874
0.2715,0.003576,0.003874
0.272,0.003576,0.004768
0.2725,0.002086,0.000894
0.273,0.001788,-0.000298
0.2735,0.005364,0.003874
0.274,-0.000298,0.003874
0.2745,0.000596,0.003874
0.275,0.002682,0.003278
0.2755,0.001192,0.003278
0.276,0.006258,0.003874
0.2765,0.001788,0.004172
0.277,0.000596,0.005364
0.2775,0.004172,0.005364
0.278,0.001788,-0.00298
0.2785,0.008643,-0.003278
0.279,0.011921,-0.005066
0.2795,0.004768,0.000894
0.28,0.005066,0.004172
0.2805,0.006258,0.005066
0.281,0.004768,0.000596
0.2815,0.006557,0.002384
0.282,0.005066,0
0.2825,0.008941,-0.002682
0.283,0.013113,0.001192
0.2835,0.009239,-0.002086
0.284,0.005364,-0.001788
0.2845,0.002384,-0.000298
0.285,0.003576,0.005662
0.2855,0.005662,0.005066
0.286,0.005066,0.004768
0.2865,0.004172,0.002384
0.287,0.00596,0.005364
0.2875,0.007451,0.004768
0.288,0.007451,0.00149
0.2885,0.005364,-0.00298
0.289,0.003278,0.005066
0.2895,0.00298,0.006258
0.29,0.002384,0.010133
0.2905,-0.002682,0.006855
0.291,0.002086,0.011623
0.2915,0.00298,0.009835
0.292,0.003576,0.008345
0.2925,0.008643,0.001192
0.293,0.008047,0.002086
0.2935,0.007153,-0.001192
0.294,0.007451,-0.002086
0.2945,0.006258,-0.000596
0.295,0.00596,0.002384
0.2955,0.001788,0.005066
0.296,-0.001192,0.008345
0.2965,0.000596,0.007153
0.297,0.00298,0.005364
0.2975,0.003278,0.005662
0.298,0.004768,0.00298
0.2985,0.007749,0.003576
0.299,0.004172,0.004172
0.2995,0.002384,0.002682
0.3,0.00298,0.005662
0.3005,0.006855,0.00596
0.301,0.006855,0.007749
0.3015,0.004172,0.003278
0.302,0.00596,0.002682
0.3025,0.007451,0.00447
0.303,0.00447,0.003874
0.3035,0.004768,0.001788
0.304,0.005662,0.002086
0.3045,0.008345,0.005662
0.305,0.000298,0.007153
0.3055,0.000298,0.009239
0.306,0.004172,0.008345
0.3065,0.00596,0.004768
0.307,0.006855,0.008643
0.3075,0.00447,0.006557
0.308,0.001192,0.005662
0.3085,0.007451,0.008047
0.309,0.002384,0.007451
0.3095,0.006855,0.00447
0.31,0.007749,0.003874
0.3105,0.005662,0.006855
0.311,0.006258,0.007451
0.3115,0.004768,0.004768
0.312,0.004172,0.004768
0.3125,0.001788,0.006557
0.313,0.003278,0.005364
0.3135,0.00298,0.004172
0.314,0.005066,0.004172
0.3145,0.008345,0.00596
0.315,0.008345,0.005364
0.3155,0.008047,0.005364
0.316,0.010729,0.003874
0.3165,0.006855,0.005364
0.317,0.007749,0.004172
0.3175,0.00596,0.002682
0.318,0.00596,0.005066
0.3185,0.006557,0.005066
0.319,0.006258,0.006855
0.3195,0.006557,0.003278
0.32,0.005066,0.002384
0.3205,0.008941,0.005066
0.321,0.009835,0.003576
0.3215,0.005066,0.002384
0.322,0.004768,0.00596
0.3225,0.003278,0.00149
0.323,0.007153,-0.000894
0.3235,0.009537,0.000894
0.324,0.006258,-0.001788
0.3245,0.005066,0.002384
0.325,0.008941,0.005662
0.3255,0.009537,0.001788
0.326,0.005662,0.006855
0.3265,0.004172,0.008345
0.327,0.003576,0.008345
0.3275,0.00596,0.010133
0.328,0.005662,0.005662
0.3285,0.003874,0.004172
0.329,0.004768,0.007153
0.3295,0.004768,0.00298
0.33,0.006258,0.004172
0.3305,0.008941,-0.000596
0.331,0.008047,0
0.3315,0.007153,0.000894
0.332,0.007451,0.00298
0.3325,0.009835,0.00298
0.333,0.009835,0.00447
0.3335,0.001788,0.007749
0.334,-0.001192,0.007749
0.3345,0.00298,0.001788
0.335,0.001192,0.00149
0.3355,0.007153,0.001788
0.336,0.006557,0.00447
0.3365,0.005364,0.001192
0.337,0.003874,0.002086
0.3375,0.005066,0.006855
0.338,0.005364,0.005662
0.3385,0.00447,0.005066
0.339,0.004172,0.005662
0.3395,0,0.004172
0.34,0.005066,0.006258
0.3405,0.002384,0.005662
0.341,0.00447,0.005364
0.3415,0.004172,0.00596
0.342,0.00149,0.003874
0.3425,0.002384,0.004768
0.343,0.002682,0.005066
0.3435,0.00596,0.005364
0.344,0.006258,0.007451
0.3445,0.007153,0.009537
0.345,0.004172,0.006258
0.3455,0.008345,0.004768
0.346,0.008047,0.002086
0.3465,0.002682,0.000596
0.347,0.007153,0.004768
0.3475,0.008345,0.006258
0.348,0.005364,0.008941
0.3485,0.003278,0.004768
0.349,0.006557,0.00596
0.3495,0.00298,0.006557
0.35,0.006258,0.011623
0.3505,0.002682,0.00596
0.351,0.003874,0.005066
0.3515,0.005364,0.003278
0.352,0.008941,-0.000596
0.3525,0.007749,0.00298
0.353,0.007153,0.00596
0.3535,0.004768,0.003874
0.354,0.00447,0.003576
0.3545,0.002384,0.002384
0.355,0.007153,0.003874
0.3555,0.007451,0.003874
0.356,0.00596,0.006855
0.3565,0.003278,0.009239
0.357,0.007153,0.00596
0.3575,0.006855,0.00149
0.358,0.006855,0.005066
0.3585,0.005066,0.008047
0.359,0.005364,0.00596
0.3595,0.005066,0.006557
0.36,0.00298,0.004768
0.3605,0.006258,0.003576
0.361,0.009239,0.003576
0.3615,0.008643,0.000596
0.362,0.011027,0.005364
0.3625,0.007451,0.006557
0.363,0.004768,0.00447
0.3635,0.003278,0.005066
0.364,0.003874,0.004768
0.3645,0.000298,0.006557
0.365,0.001788,0.005662
0.3655,0.006557,0.00447
0.366,0.00596,0.006855
0.3665,0.008345,0.008643
0.367,0.004172,0.010729
0.3675,0.002086,0.007749
0.368,0.004768,0.003278
0.3685,0.012219,0.003874
0.369,0.005066,0.004172
0.3695,0.005066,0.009537
0.37,0.005364,0.008643
0.3705,0.008345,0.010133
0.371,0.001192,0.013411
0.3715,0.006557,0.008643
0.372,0.004768,0.007451
0.3725,0.008941,0.003576
0.373,0.006557,0.003278
0.3735,0.006855,0.009835
0.374,0.005364,0.006557
0.3745,0.001788,0.002086
0.375,0.006258,0.004768
0.3755,0.007451,0.004768
0.376,0.003874,0.00596
0.3765,0.001788,0.003576
0.377,0.00447,-0.000894
0.3775,0.010133,0.001788
0.378,0.011623,0.000596
0.3785,0.005066,0.006557
0.379,-0.001192,0.011325
0.3795,0.00298,0.00596
0.38,0.005364,0.005662
0.3805,0.004768,0.003576
0.381,0.003874,0.006557
0.3815,0.003278,0.008941
0.382,0.003576,0.005066
0.3825,0.005066,0.007153
0.383,0.001192,0.003278
0.3835,0.00298,0.006258
0.384,0.006855,0.007451
0.3845,0.007451,0.006557
0.385,0.003576,0.010729
0.3855,0.00298,0.008643
0.386,0.002086,0.008047
0.3865,0.004768,0.006258
0.387,0,0.007451
0.3875,0.005364,0.003576
0.388,0.00596,0.00447
0.3885,0.002086,0.008643
0.389,-0.001192,0.00596
0.3895,0.002682,0.00596
0.39,0.004172,0.008047
0.3905,0.004172,0.008643
0.391,0.008345,0.003874
0.3915,0.006855,0.010431
0.392,0.007153,0.006855
0.3925,0.010729,0.00447
0.393,0.006557,0.010133
0.3935,0.00447,0.009239
0.394,0.003576,0.005364
0.3945,0.007451,0.003278
0.395,0.002086,0.00596
0.3955,0.005066,0.007451
0.396,0.007749,0.003278
0.3965,0.007153,0
0.397,0.003874,0.000298
0.3975,0.006855,-0.000596
0.398,0.008047,0.002086
0.3985,0.002682,0.001788
0.399,0.007451,0.002086
0.3995,0.004768,0.004172
0.4,0.001788,-0.001788
0.4005,0.011027,-0.000596
0.401,0.011027,0.003278
0.4015,0.008941,-0.005364
0.402,0.010431,-0.001192
0.4025,0.009239,0.000298
0.403,0.009537,0.000894
0.4035,0.004768,-0.001192
0.404,0.007153,0.000596
0.4045,0.005662,0.00149
0.405,0.006557,0.003278
0.4055,0.010431,0.00149
0.406,0.009537,0.001192
0.4065,0.007153,0.00149
0.407,0.008047,0.00298
0.4075,0.009239,0.004172
0.408,0.000894,0.002682
0.4085,0.003576,0.004172
0.409,0.002682,0.004768
0.4095,0.00447,0.004768
0.41,0.006258,0
0.4105,0.007749,0.003278
0.411,0.003874,0.000894
0.4115,0.008941,0.00447
0.412,0.00596,0.00447
0.4125,0.007153,0.006258
0.413,0.008345,0.002682
0.4135,0.008047,0.002682
0.414,0.009239,-0.002682
0.4145,0.009239,0.00447
0.415,0.013113,0.002086
0.4155,0.005662,0.005066
0.416,0.004768,0.006258
0.4165,0.005364,0.002086
0.417,0.006258,0.00298
0.4175,0.002682,0.004172
0.418,0.004172,0.005066
0.4185,0.007451,0.003874
0.419,0.007153,0.002682
0.4195,0.006557,0.005662
0.42,0.005066,0.001788
0.4205,0.006258,0.005662
0.421,0.003874,0.002682
0.4215,0.002384,0.003278
0.422,0.004768,0.002384
0.4225,0.003576,0.001192
0.423,0.000298,0.002086
0.4235,0.003874,0.006258
0.424,0.006855,0.005364
0.4245,0.007153,0.004172
0.425,0.000894,0.009239
0.4255,0.001788,0.006258
0.426,0.004172,0.007749
0.4265,0.002682,0.007153
0.427,0.00149,0.00447
0.4275,0.002086,0.002086
0.428,0.00149,0.002384
0.4285,0.004768,0.000596
0.429,0.005364,0.003874
0.4295,0.007153,0.003874
0.43,0.000894,0.00149
0.4305,0.00447,0.000894
0.431,0.003874,0.002682
0.4315,0.006557,0.003874
0.432,0.004172,0.008047
0.4325,0.00298,0.00596
0.433,0.00298,0.000596
0.4335,0.005066,0.003874
0.434,0.004172,0.006557
0.4345,0.007153,0.002682
0.435,0.006258,0.000894
0.4355,0.004768,0.002384
0.436,0.002682,0.007749
0.4365,0.002384,0.010431
0.437,0.003874,0.005364
0.4375,0,0.002682
0.438,0.000298,0.005662
0.4385,0.00447,0.002384
0.439,0.004172,0.006855
0.4395,0.005662,0.008047
0.44,0.003278,0.004768
0.4405,-0.001192,0.00149
0.441,-0.001788,0.004768
0.4415,0.000298,0.00596
0.442,-0.001192,0.008643
0.4425,0,0.005364
0.443,0.000894,0.008047
0.4435,-0.000298,0.007749
0.444,-0.001192,0.003874
0.4445,0.000298,0.003278
0.445,-0.000894,0.003278
0.4455,0.002384,0.003874
0.446,0.007153,0.000596
0.4465,0.006855,-0.00149
0.447,0.00596,0.002384
0.4475,0.002682,0.00596
0.448,0.002086,0.003278
0.4485,0.003278,0.008941
0.449,0.005066,0.000298
0.4495,0.008345,0.006258
0.45,0.006258,0.008345
0.4505,0.003278,0.005364
0.451,-0.001192,0.005662
0.4515,0.00298,0.003576
0.452,0.006855,0.000894
0.4525,0.009835,0.000298
0.453,0.006855,0.003278
0.4535,0.00298,0.008643
0.454,-0.00149,0.007451
0.4545,0.00298,0.008345
0.455,0.002384,0.007749
0.4555,0.003278,0.007451
0.456,0.003874,0.013411
0.4565,0.004768,0.006258
0.457,0.004172,0.003278
0.4575,0.00298,0.006258
0.458,0.004172,0.005364
0.4585,0.006855,0.006557
0.459,0.002384,0.005066
0.4595,0.002086,0.00447
0.46,-0.000596,0.008941
0.4605,0.000298,0.006855
0.461,0.000894,0.008047
0.4615,-0.002086,0.004768
0.462,0.000298,0.007153
0.4625,0.000298,0.004768
0.463,-0.00149,0.00447
0.4635,0.005066,0.00447
0.464,0.003874,0.006855
0.4645,0.00447,0.003576
0.465,0.006855,0.002086
0.4655,0.006557,0.001788
0.466,0.005662,0.002086
0.4665,0.003278,0.001788
0.467,0.007749,0.006855
0.4675,0.00149,0.00596
0.468,0.000298,0.007153
0.4685,0.003278,0.002682
0.469,0.003576,0.005066
0.4695,0.003576,0.002086
0.47,0.005364,0
0.4705,0.002384,0.000298
0.471,0.005066,-0.000298
0.4715,0.002682,0.00447
0.472,0.003278,0.000596
0.4725,0.00596,0
0.473,0.005364,0.002384
0.4735,0.00596,0.006258
0.474,0.00149,0.003874
0.4745,0.003278,0.003874
0.475,0.001788,0.002086
0.4755,0.000596,0.00149
0.476,0.000596,0.00298
0.4765,-0.002682,0.000298
0.477,0.004768,-0.000894
0.4775,0.006258,0.002384
0.478,0.004172,0.005364
0.4785,0.001788,0.001192
0.479,0.002682,-0.002086
0.4795,0.001192,-0.000298
0.48,0.004172,-0.000298
0.4805,0.003874,0.000596
0.481,0.00298,0.004172
